,idcase,alt_id,choice,depvar,income,agehed,rooms,region,installation_costs,operating_costs
474,95,5,0,gc,7,25,5,ncostl,1048.8,227.72
475,96,1,1,gc,5,40,5,mountn,906.69,179.65
476,96,2,0,gc,5,40,5,mountn,1039.4,183.94
477,96,3,0,gc,5,40,5,mountn,826.91,560.33
478,96,4,0,gc,5,40,5,mountn,993.83,478.5
479,96,5,0,gc,5,40,5,mountn,1125.7,233.94
480,97,1,1,gc,6,60,5,mountn,682.7,142.33
481,97,2,0,gc,6,60,5,mountn,844.81,137.7
482,97,3,0,gc,6,60,5,mountn,700.09,435.62
483,97,4,0,gc,6,60,5,mountn,856.06,438.67
484,97,5,0,gc,6,60,5,mountn,867.33,200.77
485,98,1,1,gc,6,35,6,valley,672.11,169.22
486,98,2,0,gc,6,35,6,valley,1017.1,132.12
487,98,3,0,gc,6,35,6,valley,763.54,404.11
488,98,4,0,gc,6,35,6,valley,980.45,397.23
489,98,5,0,gc,6,35,6,valley,1033.1,242.22
490,99,1,1,gc,2,35,5,scostl,816.25,200.79
491,99,2,0,gc,2,35,5,scostl,942.39,161.42
492,99,3,0,gc,2,35,5,scostl,977.49,556.5
493,99,4,0,gc,2,35,5,scostl,1290.7,496.1
494,99,5,0,gc,2,35,5,scostl,1226.6,250.06
495,100,1,1,gc,3,55,7,valley,723.46,158.58
496,100,2,0,gc,3,55,7,valley,710.0,156.69
497,100,3,0,gc,3,55,7,valley,772.38,527.28
498,100,4,0,gc,3,55,7,valley,862.07,399.32
499,100,5,0,gc,3,55,7,valley,957.32,227.16
500,101,1,1,gc,6,65,7,valley,898.37,206.17
501,101,2,0,gc,6,65,7,valley,1173.4,191.31
502,101,3,0,gc,6,65,7,valley,1034.7,552.32
503,101,4,0,gc,6,65,7,valley,1185.4,528.56
504,101,5,0,gc,6,65,7,valley,1244.6,230.37
505,102,1,1,gc,2,20,4,scostl,563.79,139.48
506,102,2,0,gc,2,20,4,scostl,789.27,136.32
507,102,3,0,gc,2,20,4,scostl,857.21,393.83
508,102,4,0,gc,2,20,4,scostl,1072.5,378.97
509,102,5,0,gc,2,20,4,scostl,852.05,164.53
510,103,1,1,gc,6,65,7,scostl,721.78,176.34
511,103,2,0,gc,6,65,7,scostl,1016.5,132.86
512,103,3,0,gc,6,65,7,scostl,773.6,482.73
513,103,4,0,gc,6,65,7,scostl,1023.6,455.12
514,103,5,0,gc,6,65,7,scostl,1013.1,220.91
515,104,1,0,er,5,60,6,valley,806.66,183.5
516,104,2,0,er,5,60,6,valley,731.43,163.86
517,104,3,0,er,5,60,6,valley,941.68,503.84
518,104,4,1,er,5,60,6,valley,934.18,443.27
519,104,5,0,er,5,60,6,valley,1016.8,230.81
520,105,1,0,ec,4,35,6,scostl,764.82,160.79
521,105,2,0,ec,4,35,6,scostl,841.17,157.28
522,105,3,1,ec,4,35,6,scostl,780.37,455.62
523,105,4,0,ec,4,35,6,scostl,902.04,399.82
524,105,5,0,ec,4,35,6,scostl,1097.8,209.28
525,106,1,1,gc,6,60,2,ncostl,699.33,181.75
526,106,2,0,gc,6,60,2,ncostl,926.86,167.71
527,106,3,0,gc,6,60,2,ncostl,782.98,486.28
528,106,4,0,gc,6,60,2,ncostl,1039.1,447.3
529,106,5,0,gc,6,60,2,ncostl,1064.7,240.34
530,107,1,1,gc,5,55,6,valley,691.55,158.3
531,107,2,0,gc,5,55,6,valley,966.93,142.77
532,107,3,0,gc,5,55,6,valley,751.48,426.81
533,107,4,0,gc,5,55,6,valley,909.56,431.32
534,107,5,0,gc,5,55,6,valley,819.34,195.9
535,108,1,1,gc,5,55,4,ncostl,593.03,148.62
536,108,2,0,gc,5,55,4,ncostl,830.11,140.45
537,108,3,0,gc,5,55,4,ncostl,832.19,392.19
538,108,4,0,gc,5,55,4,ncostl,961.74,396.08
539,108,5,0,gc,5,55,4,ncostl,1032.7,195.99
540,109,1,0,hp,7,35,5,scostl,878.07,196.27
541,109,2,0,hp,7,35,5,scostl,1075.9,195.07
542,109,3,0,hp,7,35,5,scostl,830.27,512.74
543,109,4,0,hp,7,35,5,scostl,963.76,471.12
544,109,5,1,hp,7,35,5,scostl,1272.9,205.3
545,110,1,1,gc,5,55,6,valley,849.85,172.15
546,110,2,0,gc,5,55,6,valley,865.2,153.22
547,110,3,0,gc,5,55,6,valley,889.23,568.84
548,110,4,0,gc,5,55,6,valley,1107.1,489.56
549,110,5,0,gc,5,55,6,valley,946.43,230.63
550,111,1,1,gc,2,50,6,ncostl,846.58,182.25
551,111,2,0,gc,2,50,6,ncostl,933.31,138.43
552,111,3,0,gc,2,50,6,ncostl,830.64,557.68
553,111,4,0,gc,2,50,6,ncostl,946.4,434.39
554,111,5,0,gc,2,50,6,ncostl,989.79,212.26
555,112,1,1,gc,4,35,7,mountn,722.34,160.97
556,112,2,0,gc,4,35,7,mountn,820.73,141.9
557,112,3,0,gc,4,35,7,mountn,746.92,440.13
558,112,4,0,gc,4,35,7,mountn,917.13,366.51
559,112,5,0,gc,4,35,7,mountn,742.53,171.04
560,113,1,0,hp,7,30,4,valley,633.62,146.89
561,113,2,0,hp,7,30,4,valley,859.88,130.76
562,113,3,0,hp,7,30,4,valley,804.48,468.61
563,113,4,0,hp,7,30,4,valley,822.85,352.79
564,113,5,1,hp,7,30,4,valley,892.85,188.4
565,114,1,0,er,5,60,3,scostl,665.87,163.27
566,114,2,0,er,5,60,3,scostl,760.66,142.52
567,114,3,0,er,5,60,3,scostl,682.43,353.46
568,114,4,1,er,5,60,3,scostl,712.86,236.67
569,114,5,0,er,5,60,3,scostl,743.13,184.17
570,115,1,0,ec,7,55,5,scostl,644.92,160.75
571,115,2,0,ec,7,55,5,scostl,763.17,142.59
572,115,3,1,ec,7,55,5,scostl,558.6,420.88
573,115,4,0,ec,7,55,5,scostl,714.01,390.62
574,115,5,0,ec,7,55,5,scostl,1014.0,169.97
575,116,1,1,gc,3,20,3,mountn,881.72,183.73
576,116,2,0,gc,3,20,3,mountn,834.74,174.38
577,116,3,0,gc,3,20,3,mountn,781.41,489.76
578,116,4,0,gc,3,20,3,mountn,966.06,313.51
579,116,5,0,gc,3,20,3,mountn,1058.7,193.82
580,117,1,1,gc,4,25,2,ncostl,897.31,184.06
581,117,2,0,gc,4,25,2,ncostl,993.38,166.4
582,117,3,0,gc,4,25,2,ncostl,959.49,553.79
583,117,4,0,gc,4,25,2,ncostl,1146.7,428.3
584,117,5,0,gc,4,25,2,ncostl,940.05,258.28
585,118,1,1,gc,5,45,2,mountn,840.91,169.91
586,118,2,0,gc,5,45,2,mountn,840.93,166.33
587,118,3,0,gc,5,45,2,mountn,816.38,511.18
588,118,4,0,gc,5,45,2,mountn,1120.0,478.97
589,118,5,0,gc,5,45,2,mountn,1069.5,227.01
590,119,1,1,gc,7,30,6,ncostl,857.49,180.38
591,119,2,0,gc,7,30,6,ncostl,1044.8,160.26
592,119,3,0,gc,7,30,6,ncostl,860.01,530.38
593,119,4,0,gc,7,30,6,ncostl,1048.7,478.6
594,119,5,0,gc,7,30,6,ncostl,1225.0,226.16
595,120,1,1,gc,6,20,4,scostl,741.95,155.61
596,120,2,0,gc,6,20,4,scostl,775.09,162.27
597,120,3,0,gc,6,20,4,scostl,702.16,545.82
598,120,4,0,gc,6,20,4,scostl,984.69,404.09
599,120,5,0,gc,6,20,4,scostl,849.63,214.44
600,121,1,0,gr,7,55,6,ncostl,918.09,224.73
601,121,2,1,gr,7,55,6,ncostl,1163.4,175.07
602,121,3,0,gr,7,55,6,ncostl,1115.3,631.81
603,121,4,0,gr,7,55,6,ncostl,1225.5,585.11
604,121,5,0,gr,7,55,6,ncostl,1244.4,236.85
605,122,1,0,er,6,40,7,valley,746.42,169.39
606,122,2,0,er,6,40,7,valley,791.99,176.56
607,122,3,0,er,6,40,7,valley,801.58,481.92
608,122,4,1,er,6,40,7,valley,1125.4,442.36
609,122,5,0,er,6,40,7,valley,1118.2,223.81
610,123,1,1,gc,5,30,6,scostl,953.81,193.8
611,123,2,0,gc,5,30,6,scostl,914.01,186.6
612,123,3,0,gc,5,30,6,scostl,867.54,479.2
613,123,4,0,gc,5,30,6,scostl,1004.8,445.86
614,123,5,0,gc,5,30,6,scostl,1184.7,250.95
615,124,1,1,gc,6,40,6,valley,775.8,185.82
616,124,2,0,gc,6,40,6,valley,786.18,149.99
617,124,3,0,gc,6,40,6,valley,837.86,480.42
618,124,4,0,gc,6,40,6,valley,1027.6,422.81
619,124,5,0,gc,6,40,6,valley,924.67,240.97
620,125,1,1,gc,7,55,5,scostl,669.15,178.94
621,125,2,0,gc,7,55,5,scostl,876.55,142.5
622,125,3,0,gc,7,55,5,scostl,792.1,467.16
623,125,4,0,gc,7,55,5,scostl,1015.1,399.22
624,125,5,0,gc,7,55,5,scostl,1096.5,242.67
625,126,1,1,gc,2,30,7,ncostl,959.43,208.38
626,126,2,0,gc,2,30,7,ncostl,1227.2,201.64
627,126,3,0,gc,2,30,7,ncostl,1011.1,650.32
628,126,4,0,gc,2,30,7,ncostl,1142.5,538.2
629,126,5,0,gc,2,30,7,ncostl,1232.9,253.43
630,127,1,1,gc,2,65,6,scostl,667.44,156.49
631,127,2,0,gc,2,65,6,scostl,949.36,172.01
632,127,3,0,gc,2,65,6,scostl,959.82,409.16
633,127,4,0,gc,2,65,6,scostl,937.12,403.31
634,127,5,0,gc,2,65,6,scostl,1017.2,212.98
635,128,1,1,gc,5,45,6,scostl,776.23,157.99
636,128,2,0,gc,5,45,6,scostl,784.31,125.75
637,128,3,0,gc,5,45,6,scostl,829.68,489.05
638,128,4,0,gc,5,45,6,scostl,879.88,329.56
639,128,5,0,gc,5,45,6,scostl,1016.6,216.27
640,129,1,1,gc,6,45,6,scostl,780.84,176.67
641,129,2,0,gc,6,45,6,scostl,816.53,151.26
642,129,3,0,gc,6,45,6,scostl,825.94,485.75
643,129,4,0,gc,6,45,6,scostl,949.07,416.63
644,129,5,0,gc,6,45,6,scostl,874.1,233.57
645,130,1,0,gr,6,45,4,valley,670.58,158.16
646,130,2,1,gr,6,45,4,valley,817.37,158.33
647,130,3,0,gr,6,45,4,valley,699.84,472.75
648,130,4,0,gr,6,45,4,valley,875.49,375.23
649,130,5,0,gr,6,45,4,valley,945.08,185.03
650,131,1,1,gc,5,20,5,valley,827.22,155.45
651,131,2,0,gc,5,20,5,valley,1122.0,179.92
652,131,3,0,gc,5,20,5,valley,875.86,506.65
653,131,4,0,gc,5,20,5,valley,942.76,430.72
654,131,5,0,gc,5,20,5,valley,920.93,212.9
655,132,1,0,gr,7,30,2,scostl,870.04,192.51
656,132,2,1,gr,7,30,2,scostl,1004.0,157.92
657,132,3,0,gr,7,30,2,scostl,835.0,416.39
658,132,4,0,gr,7,30,2,scostl,957.79,434.13
659,132,5,0,gr,7,30,2,scostl,1112.4,223.88
660,133,1,0,ec,3,55,4,ncostl,864.18,163.67
661,133,2,0,ec,3,55,4,ncostl,857.69,161.75
662,133,3,1,ec,3,55,4,ncostl,889.76,447.3
663,133,4,0,ec,3,55,4,ncostl,1028.2,430.39
664,133,5,0,ec,3,55,4,ncostl,961.8,184.29
665,134,1,0,gr,5,55,2,valley,746.18,185.37
666,134,2,1,gr,5,55,2,valley,1132.6,170.24
667,134,3,0,gr,5,55,2,valley,746.42,561.85
668,134,4,0,gr,5,55,2,valley,1143.9,464.07
669,134,5,0,gr,5,55,2,valley,1126.8,226.74
670,135,1,1,gc,7,45,7,valley,742.61,172.01
671,135,2,0,gc,7,45,7,valley,942.26,134.01
672,135,3,0,gc,7,45,7,valley,769.34,432.26
673,135,4,0,gc,7,45,7,valley,979.5,417.86
674,135,5,0,gc,7,45,7,valley,955.22,201.25
675,136,1,0,gr,5,60,3,scostl,733.2,160.83
676,136,2,1,gr,5,60,3,scostl,853.06,177.99
677,136,3,0,gr,5,60,3,scostl,686.17,499.06
678,136,4,0,gr,5,60,3,scostl,931.27,428.07
679,136,5,0,gr,5,60,3,scostl,993.43,240.04
680,137,1,0,er,2,50,7,ncostl,658.86,106.31
681,137,2,0,er,2,50,7,ncostl,737.19,112.04
682,137,3,0,er,2,50,7,ncostl,638.89,425.91
683,137,4,1,er,2,50,7,ncostl,722.43,314.75
684,137,5,0,er,2,50,7,ncostl,759.69,170.71
685,138,1,0,ec,5,30,6,ncostl,948.68,197.13
686,138,2,0,ec,5,30,6,ncostl,901.83,175.36
687,138,3,1,ec,5,30,6,ncostl,968.98,468.23
688,138,4,0,ec,5,30,6,ncostl,942.23,464.48
689,138,5,0,ec,5,30,6,ncostl,1172.2,218.18
690,139,1,1,gc,7,35,7,scostl,789.62,162.9
691,139,2,0,gc,7,35,7,scostl,805.89,122.62
692,139,3,0,gc,7,35,7,scostl,746.87,456.03
693,139,4,0,gc,7,35,7,scostl,851.91,416.61
694,139,5,0,gc,7,35,7,scostl,1009.3,207.57
695,140,1,1,gc,5,25,5,scostl,876.06,216.02
696,140,2,0,gc,5,25,5,scostl,965.53,176.66
697,140,3,0,gc,5,25,5,scostl,951.02,464.65
698,140,4,0,gc,5,25,5,scostl,1082.1,511.75
699,140,5,0,gc,5,25,5,scostl,1259.6,226.36
700,141,1,0,gr,3,40,4,scostl,790.0,172.53
701,141,2,1,gr,3,40,4,scostl,930.1,154.99
702,141,3,0,gr,3,40,4,scostl,750.84,488.28
703,141,4,0,gr,3,40,4,scostl,1066.3,386.17
704,141,5,0,gr,3,40,4,scostl,836.43,216.03
705,142,1,1,gc,3,65,4,ncostl,704.92,173.88
706,142,2,0,gc,3,65,4,ncostl,940.6,163.3
707,142,3,0,gc,3,65,4,ncostl,817.23,476.01
708,142,4,0,gc,3,65,4,ncostl,1032.7,444.25
709,142,5,0,gc,3,65,4,ncostl,1196.6,223.01
710,143,1,0,er,7,40,3,scostl,731.26,156.51
711,143,2,0,er,7,40,3,scostl,958.45,166.31
712,143,3,0,er,7,40,3,scostl,825.8,436.69
713,143,4,1,er,7,40,3,scostl,898.65,434.84
714,143,5,0,er,7,40,3,scostl,920.17,196.98
715,144,1,0,hp,3,65,2,mountn,748.62,140.8
716,144,2,0,hp,3,65,2,mountn,921.39,142.97
717,144,3,0,hp,3,65,2,mountn,751.55,510.11
718,144,4,0,hp,3,65,2,mountn,1053.3,391.91
719,144,5,1,hp,3,65,2,mountn,1097.8,171.52
720,145,1,0,hp,4,25,5,scostl,829.5,147.7
721,145,2,0,hp,4,25,5,scostl,1006.4,136.23
722,145,3,0,hp,4,25,5,scostl,761.5,434.12
723,145,4,0,hp,4,25,5,scostl,1036.2,454.33
724,145,5,1,hp,4,25,5,scostl,981.82,202.74
725,146,1,0,gr,7,45,7,mountn,862.48,208.65
726,146,2,1,gr,7,45,7,mountn,966.9,173.89
727,146,3,0,gr,7,45,7,mountn,1049.5,616.72
728,146,4,0,gr,7,45,7,mountn,1196.7,426.6
729,146,5,0,gr,7,45,7,mountn,1174.5,219.37
730,147,1,1,gc,4,40,2,scostl,858.69,208.01
731,147,2,0,gc,4,40,2,scostl,997.94,174.98
732,147,3,0,gc,4,40,2,scostl,1037.2,566.59
733,147,4,0,gc,4,40,2,scostl,1080.5,443.7
734,147,5,0,gc,4,40,2,scostl,1334.9,248.13
735,148,1,0,gr,7,45,7,scostl,898.97,199.59
736,148,2,1,gr,7,45,7,scostl,932.3,169.23
737,148,3,0,gr,7,45,7,scostl,1062.7,579.91
738,148,4,0,gr,7,45,7,scostl,1143.4,439.09
739,148,5,0,gr,7,45,7,scostl,1218.7,269.68
740,149,1,1,gc,4,55,4,ncostl,638.31,162.31
741,149,2,0,gc,4,55,4,ncostl,918.01,149.69
742,149,3,0,gc,4,55,4,ncostl,794.43,434.36
743,149,4,0,gc,4,55,4,ncostl,931.96,410.36
744,149,5,0,gc,4,55,4,ncostl,950.49,197.05
745,150,1,1,gc,7,65,5,scostl,821.55,195.14
746,150,2,0,gc,7,65,5,scostl,1144.1,189.66
747,150,3,0,gc,7,65,5,scostl,856.37,506.28
748,150,4,0,gc,7,65,5,scostl,1143.6,476.85
749,150,5,0,gc,7,65,5,scostl,1189.7,229.74
750,151,1,0,hp,3,25,5,scostl,798.04,154.16
751,151,2,0,hp,3,25,5,scostl,919.13,138.55
752,151,3,0,hp,3,25,5,scostl,834.49,443.52
753,151,4,0,hp,3,25,5,scostl,869.79,385.83
754,151,5,1,hp,3,25,5,scostl,1043.9,191.99
755,152,1,0,gr,5,35,2,valley,780.24,132.09
756,152,2,1,gr,5,35,2,valley,830.71,122.77
757,152,3,0,gr,5,35,2,valley,671.65,366.35
758,152,4,0,gr,5,35,2,valley,834.96,347.59
759,152,5,0,gr,5,35,2,valley,1009.5,188.91
760,153,1,0,hp,7,50,6,scostl,856.83,180.95
761,153,2,0,hp,7,50,6,scostl,877.33,148.17
762,153,3,0,hp,7,50,6,scostl,847.34,474.76
763,153,4,0,hp,7,50,6,scostl,880.88,446.05
764,153,5,1,hp,7,50,6,scostl,1038.1,248.99
765,154,1,1,gc,3,45,6,scostl,710.57,145.0
766,154,2,0,gc,3,45,6,scostl,799.08,158.41
767,154,3,0,gc,3,45,6,scostl,760.36,381.0
768,154,4,0,gc,3,45,6,scostl,918.61,368.03
769,154,5,0,gc,3,45,6,scostl,808.43,208.48
770,155,1,1,gc,2,40,2,valley,762.4,168.49
771,155,2,0,gc,2,40,2,valley,915.74,160.24
772,155,3,0,gc,2,40,2,valley,767.82,423.51
773,155,4,0,gc,2,40,2,valley,907.21,422.16
774,155,5,0,gc,2,40,2,valley,1000.2,190.58
775,156,1,1,gc,7,30,2,mountn,905.16,190.87
776,156,2,0,gc,7,30,2,mountn,1134.9,209.18
777,156,3,0,gc,7,30,2,mountn,872.04,543.87
778,156,4,0,gc,7,30,2,mountn,1102.8,500.2
779,156,5,0,gc,7,30,2,mountn,1151.0,252.74
780,157,1,1,gc,3,40,5,ncostl,726.41,84.016
781,157,2,0,gc,3,40,5,ncostl,701.62,124.86
782,157,3,0,gc,3,40,5,ncostl,704.65,329.52
783,157,4,0,gc,3,40,5,ncostl,804.85,345.74
784,157,5,0,gc,3,40,5,ncostl,756.42,188.9
785,158,1,1,gc,5,45,7,scostl,1020.1,198.63
786,158,2,0,gc,5,45,7,scostl,1081.9,185.03
787,158,3,0,gc,5,45,7,scostl,1035.7,577.5
788,158,4,0,gc,5,45,7,scostl,1087.1,496.08
789,158,5,0,gc,5,45,7,scostl,1349.0,279.55
790,159,1,1,gc,2,30,6,scostl,912.62,192.91
791,159,2,0,gc,2,30,6,scostl,1197.4,176.93
792,159,3,0,gc,2,30,6,scostl,826.93,576.16
793,159,4,0,gc,2,30,6,scostl,1043.7,488.24
794,159,5,0,gc,2,30,6,scostl,1268.0,225.51
795,160,1,0,ec,2,55,5,scostl,905.5,216.21
796,160,2,0,ec,2,55,5,scostl,930.25,156.13
797,160,3,1,ec,2,55,5,scostl,1049.3,562.42
798,160,4,0,ec,2,55,5,scostl,1171.9,447.68
799,160,5,0,ec,2,55,5,scostl,1269.8,238.68
800,161,1,1,gc,2,55,3,scostl,823.14,143.98
801,161,2,0,gc,2,55,3,scostl,784.29,122.95
802,161,3,0,gc,2,55,3,scostl,745.71,403.66
803,161,4,0,gc,2,55,3,scostl,1009.8,368.16
804,161,5,0,gc,2,55,3,scostl,794.77,194.95
805,162,1,1,gc,3,65,3,scostl,626.92,161.75
806,162,2,0,gc,3,65,3,scostl,774.16,142.91
807,162,3,0,gc,3,65,3,scostl,792.18,439.3
808,162,4,0,gc,3,65,3,scostl,832.78,386.3
809,162,5,0,gc,3,65,3,scostl,902.89,198.63
810,163,1,1,gc,7,45,7,scostl,730.04,168.92
811,163,2,0,gc,7,45,7,scostl,942.26,152.35
812,163,3,0,gc,7,45,7,scostl,828.49,395.62
813,163,4,0,gc,7,45,7,scostl,994.13,404.83
814,163,5,0,gc,7,45,7,scostl,977.65,169.81
815,164,1,0,ec,6,65,7,valley,737.34,180.92
816,164,2,0,ec,6,65,7,valley,938.72,135.97
817,164,3,1,ec,6,65,7,valley,719.07,540.11
818,164,4,0,ec,6,65,7,valley,937.23,445.78
819,164,5,0,ec,6,65,7,valley,1152.8,243.44
820,165,1,1,gc,5,40,6,scostl,750.5,157.88
821,165,2,0,gc,5,40,6,scostl,1071.3,152.81
822,165,3,0,gc,5,40,6,scostl,875.09,405.75
823,165,4,0,gc,5,40,6,scostl,1032.4,451.97
824,165,5,0,gc,5,40,6,scostl,1080.1,219.14
825,166,1,0,ec,6,35,4,ncostl,854.97,204.25
826,166,2,0,ec,6,35,4,ncostl,932.54,148.74
827,166,3,1,ec,6,35,4,ncostl,784.33,606.83
828,166,4,0,ec,6,35,4,ncostl,1009.8,466.33
829,166,5,0,ec,6,35,4,ncostl,1026.4,254.63
830,167,1,1,gc,5,35,4,ncostl,795.37,171.5
831,167,2,0,gc,5,35,4,ncostl,1061.8,150.81
832,167,3,0,gc,5,35,4,ncostl,827.66,527.86
833,167,4,0,gc,5,35,4,ncostl,970.1,416.79
834,167,5,0,gc,5,35,4,ncostl,1122.5,224.5
835,168,1,1,gc,3,50,3,ncostl,699.04,172.32
836,168,2,0,gc,3,50,3,ncostl,752.94,155.6
837,168,3,0,gc,3,50,3,ncostl,769.52,493.3
838,168,4,0,gc,3,50,3,ncostl,883.17,388.91
839,168,5,0,gc,3,50,3,ncostl,972.78,214.3
840,169,1,1,gc,6,60,5,scostl,790.18,194.12
841,169,2,0,gc,6,60,5,scostl,1085.4,176.79
842,169,3,0,gc,6,60,5,scostl,917.09,509.22
843,169,4,0,gc,6,60,5,scostl,1025.7,464.06
844,169,5,0,gc,6,60,5,scostl,972.09,225.94
845,170,1,0,ec,6,45,3,valley,565.27,126.61
846,170,2,0,ec,6,45,3,valley,618.52,112.19
847,170,3,1,ec,6,45,3,valley,627.5,309.28
848,170,4,0,ec,6,45,3,valley,699.01,315.77
849,170,5,0,ec,6,45,3,valley,902.71,161.39
850,171,1,0,er,6,40,7,valley,774.64,145.76
851,171,2,0,er,6,40,7,valley,815.35,148.28
852,171,3,0,er,6,40,7,valley,590.71,345.04
853,171,4,1,er,6,40,7,valley,884.25,371.73
854,171,5,0,er,6,40,7,valley,745.93,172.99
855,172,1,1,gc,3,45,2,ncostl,732.16,112.29
856,172,2,0,gc,3,45,2,ncostl,721.6,95.678
857,172,3,0,gc,3,45,2,ncostl,571.47,299.97
858,172,4,0,gc,3,45,2,ncostl,696.42,317.33
859,172,5,0,gc,3,45,2,ncostl,749.5,173.02
860,173,1,1,gc,2,60,7,ncostl,461.29,117.15
861,173,2,0,gc,2,60,7,ncostl,609.41,113.8
862,173,3,0,gc,2,60,7,ncostl,633.56,305.42
863,173,4,0,gc,2,60,7,ncostl,643.4,273.62
864,173,5,0,gc,2,60,7,ncostl,811.23,143.66
865,174,1,0,gr,2,65,7,scostl,834.94,181.13
866,174,2,1,gr,2,65,7,scostl,974.41,136.74
867,174,3,0,gr,2,65,7,scostl,982.74,481.83
868,174,4,0,gr,2,65,7,scostl,1051.3,434.05
869,174,5,0,gr,2,65,7,scostl,1169.1,222.22
870,175,1,1,gc,3,30,5,ncostl,999.61,225.2
871,175,2,0,gc,3,30,5,ncostl,1091.9,183.47
872,175,3,0,gc,3,30,5,ncostl,1090.4,656.01
873,175,4,0,gc,3,30,5,ncostl,1301.6,617.96
874,175,5,0,gc,3,30,5,ncostl,1357.5,291.61
875,176,1,1,gc,7,25,3,ncostl,815.01,128.41
876,176,2,0,gc,7,25,3,ncostl,808.62,160.79
877,176,3,0,gc,7,25,3,ncostl,731.18,429.89
878,176,4,0,gc,7,25,3,ncostl,830.81,384.02
879,176,5,0,gc,7,25,3,ncostl,968.09,227.96
880,177,1,1,gc,4,30,2,valley,766.43,163.41
881,177,2,0,gc,4,30,2,valley,855.07,127.79
882,177,3,0,gc,4,30,2,valley,803.14,395.59
883,177,4,0,gc,4,30,2,valley,910.79,410.63
884,177,5,0,gc,4,30,2,valley,878.21,212.14
885,178,1,1,gc,2,35,5,scostl,699.36,173.97
886,178,2,0,gc,2,35,5,scostl,739.59,137.7
887,178,3,0,gc,2,35,5,scostl,797.01,431.66
888,178,4,0,gc,2,35,5,scostl,784.7,357.99
889,178,5,0,gc,2,35,5,scostl,977.82,218.29
890,179,1,0,gr,2,20,3,scostl,831.35,192.49
891,179,2,1,gr,2,20,3,scostl,1031.6,182.07
892,179,3,0,gr,2,20,3,scostl,999.32,506.39
893,179,4,0,gr,2,20,3,scostl,1129.5,469.1
894,179,5,0,gr,2,20,3,scostl,1165.7,238.26
895,180,1,0,gr,2,35,6,scostl,891.21,189.43
896,180,2,1,gr,2,35,6,scostl,948.24,152.95
897,180,3,0,gr,2,35,6,scostl,864.36,527.33
898,180,4,0,gr,2,35,6,scostl,1074.0,444.04
899,180,5,0,gr,2,35,6,scostl,1163.8,239.53
900,181,1,0,er,3,45,5,scostl,908.85,204.84
901,181,2,0,er,3,45,5,scostl,1268.5,182.85
902,181,3,0,er,3,45,5,scostl,1024.7,539.64
903,181,4,1,er,3,45,5,scostl,1101.6,483.42
904,181,5,0,er,3,45,5,scostl,1386.8,276.01
905,182,1,1,gc,4,35,3,valley,882.75,196.02
906,182,2,0,gc,4,35,3,valley,987.93,171.9
907,182,3,0,gc,4,35,3,valley,914.03,505.73
908,182,4,0,gc,4,35,3,valley,1071.8,513.46
909,182,5,0,gc,4,35,3,valley,1242.3,250.6
910,183,1,1,gc,3,20,2,ncostl,744.18,176.33
911,183,2,0,gc,3,20,2,ncostl,783.57,132.93
912,183,3,0,gc,3,20,2,ncostl,615.25,466.14
913,183,4,0,gc,3,20,2,ncostl,1095.7,407.9
914,183,5,0,gc,3,20,2,ncostl,966.42,233.42
915,184,1,1,gc,4,50,4,ncostl,776.22,171.35
916,184,2,0,gc,4,50,4,ncostl,979.6,181.56
917,184,3,0,gc,4,50,4,ncostl,759.93,472.16
918,184,4,0,gc,4,50,4,ncostl,1011.0,457.24
919,184,5,0,gc,4,50,4,ncostl,1102.9,176.56
920,185,1,1,gc,7,55,4,ncostl,748.78,167.03
921,185,2,0,gc,7,55,4,ncostl,1001.6,160.29
922,185,3,0,gc,7,55,4,ncostl,726.98,399.74
923,185,4,0,gc,7,55,4,ncostl,781.66,417.19
924,185,5,0,gc,7,55,4,ncostl,1050.6,238.77
925,186,1,1,gc,7,45,6,mountn,1009.7,205.49
926,186,2,0,gc,7,45,6,mountn,961.55,170.82
927,186,3,0,gc,7,45,6,mountn,851.57,484.95
928,186,4,0,gc,7,45,6,mountn,1086.1,446.05
929,186,5,0,gc,7,45,6,mountn,1128.6,262.09
930,187,1,1,gc,4,50,2,scostl,838.99,203.23
931,187,2,0,gc,4,50,2,scostl,1003.8,191.96
932,187,3,0,gc,4,50,2,scostl,874.3,514.09
933,187,4,0,gc,4,50,2,scostl,1138.8,474.17
934,187,5,0,gc,4,50,2,scostl,1211.7,275.41
935,188,1,0,gr,3,35,4,mountn,826.04,174.14
936,188,2,1,gr,3,35,4,mountn,814.01,133.78
937,188,3,0,gr,3,35,4,mountn,648.87,452.66
938,188,4,0,gr,3,35,4,mountn,915.66,404.9
939,188,5,0,gr,3,35,4,mountn,933.08,223.3
940,189,1,1,gc,6,50,7,scostl,808.72,172.48
941,189,2,0,gc,6,50,7,scostl,855.23,150.11
942,189,3,0,gc,6,50,7,scostl,822.38,410.81
943,189,4,0,gc,6,50,7,scostl,793.42,379.02
944,189,5,0,gc,6,50,7,scostl,953.25,193.5
945,190,1,1,gc,7,40,2,valley,780.0,170.95
946,190,2,0,gc,7,40,2,valley,935.0,156.33
947,190,3,0,gc,7,40,2,valley,887.59,419.26
948,190,4,0,gc,7,40,2,valley,970.86,369.25
949,190,5,0,gc,7,40,2,valley,837.47,201.67
950,191,1,1,gc,7,45,3,ncostl,864.44,184.87
