"","personId","disp.sunshine","disp.keebler","disp.nabisco","disp.private","feat.sunshine","feat.keebler","feat.nabisco","feat.private","price.sunshine","price.keebler","price.nabisco","price.private","choice","lastChoice","personChoiceId","choiceId"
"254",12,1,0,0,1,0,0,0,0,0.79000002,1.1900001,1.29,0.77999997,"sunshine","private",19,254
"255",12,0,0,0,0,0,0,0,0,1.09,1.1900001,1.29,0.55000001,"private","sunshine",20,255
"256",12,0,0,1,0,0,0,0,0,1.09,1.1900001,1.29,0.55000001,"private","private",21,256
"257",12,0,0,1,0,0,0,0,0,1.09,1.21,1.09,0.55000001,"private","private",22,257
"258",12,1,0,1,0,0,0,0,0,0.79000002,1.21,1.09,0.55000001,"private","private",23,258
"259",12,1,0,1,0,0,0,0,0,0.79000002,1.21,1.09,0.58999997,"private","private",24,259
"260",12,0,0,1,0,0,0,0,0,1.09,1.21,1.09,0.58999997,"private","private",25,260
"261",12,0,0,1,0,0,0,0,0,1.09,1.21,1.29,0.58999997,"private","private",26,261
"262",12,0,0,1,0,0,0,0,0,1.09,1.21,1.29,0.58999997,"private","private",27,262
"263",12,0,0,1,0,0,0,0,0,1.09,1.09,1.09,0.58999997,"private","private",28,263
"264",12,0,0,0,0,0,0,0,0,0.98000002,1.13,1.11,0.58999997,"private","private",29,264
"265",12,0,0,1,0,0,0,0,0,1.09,1.13,1.09,0.58999997,"private","private",30,265
"266",12,0,0,1,0,0,0,0,0,1.09,1.2,1.1900001,0.58999997,"private","private",31,266
"267",12,0,0,1,0,0,0,0,0,1.09,1.21,1.29,0.58999997,"private","private",32,267
"268",12,0,0,1,0,0,0,0,0,1.09,1.21,1.29,0.58999997,"private","private",33,268
"269",12,0,0,0,0,0,0,0,0,1.09,1.21,1.09,0.58999997,"private","private",34,269
"270",12,0,0,0,0,0,0,0,0,1.09,1.21,1.09,0.58999997,"private","private",35,270
"271",12,0,0,0,0,0,0,0,0,1.09,1.21,1.09,0.58999997,"private","private",36,271
"272",12,0,0,0,0,1,0,0,0,0.88999999,1.21,0.99000001,0.58999997,"private","private",37,272
"273",12,1,0,0,0,0,0,0,0,0.88999999,1.21,0.99000001,0.58999997,"private","private",38,273
"274",12,1,1,1,0,0,1,0,0,0.88999999,1.2,1.29,0.58999997,"private","private",39,274
"275",12,1,1,1,0,0,0,0,0,1.09,1.15,1.29,0.58999997,"private","private",40,275
"276",12,0,1,0,0,0,0,0,0,1.09,1.04,1.29,0.58999997,"private","private",41,276
"277",12,0,1,0,0,0,0,0,0,1.09,1.04,1.29,0.58999997,"private","private",42,277
"278",12,0,1,0,0,0,0,0,0,1.09,1.25,0.99000001,0.58999997,"private","private",43,278
"279",12,0,0,1,0,0,0,0,0,0.94999999,1.25,0.99000001,0.58999997,"private","private",44,279
"280",12,0,0,1,0,0,0,0,0,0.94999999,1.21,0.99000001,0.58999997,"private","private",45,280
"281",12,0,0,0,0,0,0,0,0,0.94999999,1.1900001,1.29,0.58999997,"private","private",46,281
"282",12,0,0,0,0,0,0,0,0,1.09,1.09,1.29,0.58999997,"private","private",47,282
"283",12,0,0,0,0,0,0,0,0,1.09,1.21,1.29,0.58999997,"private","private",48,283
"284",12,0,0,0,0,0,0,0,0,1.09,1.04,0.99000001,0.58999997,"private","private",49,284
"285",12,0,0,0,0,0,0,0,0,0.94999999,1.04,0.99000001,0.58999997,"private","private",50,285
"286",12,0,0,1,0,0,0,0,0,1.29,1.04,1.29,0.58999997,"private","private",51,286
"287",12,0,0,0,1,0,0,0,1,1.24,1.05,0.98000002,0.38,"private","private",52,287
"288",13,1,0,0,0,0,0,0,0,0.49000001,1.09,1.09,0.55000001,"private","private",1,288
"289",13,1,0,0,0,0,0,0,0,0.99000001,1.09,0.88999999,0.55000001,"private","private",2,289
"290",13,1,0,0,0,0,0,0,0,0.79000002,1.05,1.09,0.55000001,"private","private",3,290
"291",13,1,0,0,0,0,0,0,0,0.79000002,1.05,1.09,0.77999997,"sunshine","private",4,291
"292",13,0,0,0,0,0,0,0,0,1.03,1.09,1.1900001,0.55000001,"private","sunshine",5,292
"293",13,0,0,0,0,0,0,0,0,0.99000001,1.09,1.1900001,0.55000001,"private","private",6,293
"294",13,0,0,0,0,0,0,0,0,1.09,1.1900001,0.99000001,0.55000001,"private","private",7,294
"295",13,0,0,0,0,0,0,0,0,0.88999999,1.1900001,0.99000001,0.55000001,"private","private",8,295
"296",13,0,0,1,0,0,0,0,0,1.09,1.09,1.29,0.55000001,"private","private",9,296
"297",13,0,0,1,0,0,0,0,0,1.09,1.1900001,1.29,0.55000001,"private","private",10,297
"298",13,1,0,1,0,1,0,0,0,0.79000002,1.21,1.09,0.55000001,"private","private",11,298
"299",13,0,0,1,0,0,0,0,0,1.09,1.21,1.29,0.58999997,"private","private",12,299
"300",13,0,0,0,0,1,0,0,0,0.88999999,1.21,0.99000001,0.58999997,"private","private",13,300
"301",13,0,0,0,0,0,0,0,0,1.09,1.09,1.29,0.58999997,"private","private",14,301
"302",13,0,0,0,1,0,0,0,1,1.24,1.05,0.98000002,0.38,"private","private",15,302
"303",14,0,0,1,0,1,0,0,0,0.49000001,0.99000001,0.94999999,0.69,"sunshine","nabisco",1,303
"304",14,0,1,0,0,0,0,0,0,0.88999999,0.99000001,1.13,0.69,"private","sunshine",2,304
"305",14,0,0,1,0,1,0,0,0,0.88999999,0.99000001,0,0.69,"nabisco","private",3,305
"306",14,0,0,0,0,0,0,0,0,0.88999999,0.99000001,0.88999999,0.79000002,"nabisco","nabisco",4,306
"307",14,0,0,0,0,0,0,0,0,0.93000001,0.88,0,0.58999997,"nabisco","nabisco",5,307
"308",14,0,0,0,0,0,0,0,0,0.93000001,0.98000002,1.09,0.57999998,"nabisco","nabisco",6,308
"309",14,1,0,1,0,0,0,0,1,0.79000002,1.25,1.0599999,0.49000001,"private","nabisco",7,309
"310",14,0,0,0,0,0,0,0,0,0.88999999,1.09,1.1900001,0.83999997,"sunshine","private",8,310
"311",14,0,0,0,0,0,0,0,0,0.98000002,1.1900001,0.74000001,0.77999997,"nabisco","sunshine",9,311
"312",14,0,0,1,0,0,0,0,0,1.09,1.09,1.29,0.88999999,"private","nabisco",10,312
"313",14,0,0,0,0,0,0,0,0,0.79000002,1.15,1.14,0.69,"private","private",11,313
"314",14,0,0,0,0,0,0,0,0,0.98000002,1.21,1.1900001,0.55000001,"private","private",12,314
"315",14,0,0,0,0,0,0,0,0,0.79000002,1.21,1.1900001,0.63999999,"sunshine","private",13,315
"316",14,1,0,0,0,0,0,0,0,0.79000002,1.1900001,1.29,0.55000001,"private","sunshine",14,316
"317",14,0,0,0,0,0,0,0,0,0.79000002,1.21,1.09,0.55000001,"private","private",15,317
"318",14,0,0,0,0,0,0,0,0,0.79000002,1.21,1.09,0.55000001,"private","private",16,318
"319",14,0,0,0,0,0,0,0,0,1.09,1.35,1.29,0.73000002,"private","private",17,319
"320",14,0,0,1,0,0,0,0,0,1.09,1.21,1.29,0.58999997,"private","private",18,320
"321",14,0,1,1,0,0,0,1,0,1.09,1.09,1.09,0.64999998,"private","private",19,321
"322",14,0,0,0,0,0,0,0,0,1.09,1.29,1.25,0.64999998,"private","private",20,322
"323",14,0,0,1,0,0,0,0,0,1.05,1.29,0.99000001,0.61000001,"nabisco","private",21,323
"324",14,0,1,1,0,0,0,0,0,1.09,1.09,1.29,0.58999997,"private","nabisco",22,324
"325",14,0,0,0,0,0,0,0,0,1.09,1.09,1.29,0.58999997,"private","private",23,325
"326",14,0,0,0,0,0,0,0,0,1.09,1.16,1.29,0.88999999,"private","private",24,326
"327",14,0,0,0,0,0,0,0,0,1.09,1.04,0.99000001,0.58999997,"private","private",25,327
"328",14,0,0,1,0,0,0,0,0,1.05,1.29,1.29,0.64999998,"private","private",26,328
"329",14,0,0,0,1,0,0,0,0,1.29,1.04,1.23,1.15,"private","private",27,329
"330",15,0,1,1,0,0,0,0,0,0.88999999,0.99000001,0.88999999,0.61000001,"nabisco","nabisco",1,330
"331",15,0,0,1,0,0,0,0,0,0.88999999,0.99000001,0.88999999,0.69,"nabisco","nabisco",2,331
"332",15,0,0,1,0,0,0,0,0,0.88999999,0.99000001,0.88999999,0.69,"nabisco","nabisco",3,332
"333",15,1,0,1,0,0,0,0,0,0.69,1.09,0.88999999,0.61000001,"nabisco","nabisco",4,333
"334",15,0,1,0,0,0,0,0,0,0.93000001,0.99000001,1.09,0.57999998,"keebler","nabisco",5,334
"335",15,0,1,0,0,0,0,0,1,0.79000002,1.15,0.99000001,0.52999997,"nabisco","keebler",6,335
"336",15,0,0,0,0,0,0,1,0,0.79000002,1.15,0.99000001,0.61000001,"nabisco","nabisco",7,336
"337",15,1,0,0,0,0,0,0,0,0.79000002,1.25,0.99000001,0.69,"nabisco","nabisco",8,337
"338",15,0,0,0,0,0,0,0,0,0.97000003,0.99000001,1.1900001,0.61000001,"keebler","nabisco",9,338
"339",15,1,0,0,1,0,0,0,0,0.79000002,1.25,0.99000001,0.69,"nabisco","keebler",10,339
"340",15,0,0,0,0,0,0,0,0,0.97000003,1.15,0.99000001,0.61000001,"nabisco","nabisco",11,340
"341",15,0,0,1,0,0,0,0,0,0.97000003,1.15,0.99000001,0.61000001,"nabisco","nabisco",12,341
"342",15,0,1,0,0,0,1,1,0,1.09,0.99000001,0.94999999,0.68000001,"nabisco","nabisco",13,342
"343",15,1,0,0,0,1,0,0,0,0.79000002,1.35,1.29,0.64999998,"sunshine","nabisco",14,343
"344",15,0,0,0,0,0,0,0,0,0.88,1.1900001,1.08,0.57999998,"nabisco","sunshine",15,344
"345",15,0,0,0,0,0,0,0,0,0.93000001,1.1900001,1.08,0.57999998,"nabisco","nabisco",16,345
"346",15,0,0,0,1,0,0,0,0,1.05,1.25,0.99000001,0.61000001,"nabisco","nabisco",17,346
"347",15,0,0,1,0,0,0,1,0,1.09,1.25,0.88999999,0.68000001,"nabisco","nabisco",18,347
"348",15,0,0,0,0,0,0,0,0,1.1900001,1.09,1.29,0.68000001,"nabisco","nabisco",19,348
"349",15,0,0,0,0,0,0,0,0,1.1900001,1.25,1.04,0.68000001,"nabisco","nabisco",20,349
"350",16,1,0,0,0,0,0,0,0,0.85000002,1.08,0.88999999,0.68000001,"nabisco","nabisco",1,350
"351",16,1,0,1,0,0,0,0,0,0.85000002,1.08,0.88999999,0.68000001,"nabisco","nabisco",2,351
"352",16,1,0,1,0,0,0,0,0,0.79000002,1.08,0.88999999,0.68000001,"nabisco","nabisco",3,352
"353",16,1,0,0,1,0,0,0,0,0.79000002,1.25,0.99000001,0.69,"nabisco","nabisco",4,353
"354",16,0,0,0,1,0,0,0,0,0.77999997,1.35,0.99000001,0.64999998,"nabisco","nabisco",5,354
"355",16,0,0,1,1,0,0,0,0,0.77999997,1.35,1.09,0.64999998,"nabisco","nabisco",6,355
"356",16,1,1,1,0,0,0,1,0,1.09,1.24,1.09,0.68000001,"nabisco","nabisco",7,356
"357",16,0,0,1,0,0,0,0,0,1.09,1.09,1.09,0.95999998,"nabisco","nabisco",8,357
"358",16,0,0,0,0,0,0,0,0,1.1900001,1.35,1.29,0.88999999,"nabisco","nabisco",9,358
"359",16,0,0,0,0,0,0,1,0,1.1900001,1.35,1.09,0.88999999,"nabisco","nabisco",10,359
"360",16,0,0,0,0,0,0,1,0,0.95999998,1.39,0.69,0.68000001,"nabisco","nabisco",11,360
"361",16,0,0,1,0,0,0,1,0,0.88999999,1.25,0.88999999,0.68000001,"nabisco","nabisco",12,361
"362",16,0,0,0,0,0,0,0,0,1.09,1.16,1.29,0.79000002,"nabisco","nabisco",13,362
"363",16,0,0,1,0,0,0,0,0,1.1900001,1.25,0.88999999,0.68000001,"nabisco","nabisco",14,363
"364",17,0,0,0,0,0,0,0,0,0.69,0.88,1.09,0.79000002,"private","private",1,364
"365",17,0,0,1,0,0,0,0,0,0.99000001,1.09,0.99000001,0.79000002,"private","private",2,365
"366",17,0,0,0,0,0,0,0,0,0.99000001,1.09,0.99000001,0.79000002,"private","private",3,366
"367",17,0,0,0,0,1,0,0,0,0.49000001,1.09,1.09,0.88999999,"private","private",4,367
"368",17,0,0,0,0,1,0,0,0,0.49000001,1.09,1.09,0.88999999,"private","private",5,368
"369",17,0,0,0,0,0,0,0,0,1.03,1.09,0.88999999,0.88999999,"private","private",6,369
"370",17,0,0,0,0,0,0,0,0,1.03,1.09,0.88999999,0.77999997,"keebler","private",7,370
"371",17,0,0,0,0,0,0,0,0,0.79000002,1.05,1.09,0.88999999,"private","keebler",8,371
"372",17,0,0,0,0,0,0,0,0,0.98000002,1.05,1.09,0.77999997,"keebler","private",9,372
"373",17,0,0,0,0,0,0,0,0,0.98000002,1.09,0.88999999,0.63999999,"keebler","keebler",10,373
"374",17,0,0,0,0,0,0,0,0,0.98000002,1.09,0.88999999,0.62,"private","keebler",11,374
"375",17,0,0,0,0,0,0,0,0,1.09,1.09,1.1900001,0.88999999,"private","private",12,375
"376",17,0,0,0,0,0,0,0,0,0.98000002,1.1900001,0.99000001,0.88999999,"private","private",13,376
"377",17,0,0,0,0,0,0,0,0,0.98000002,1.09,1.29,0.88999999,"private","private",14,377
"378",17,0,0,1,1,0,0,0,0,0.98000002,1.21,1.1900001,0.69,"private","private",15,378
"379",17,0,0,0,0,0,0,0,0,0.98000002,1.21,1.1900001,0.69,"private","private",16,379
"380",17,0,0,0,0,0,0,0,0,0.98000002,1.1900001,1.29,0.88999999,"private","private",17,380
"381",17,0,0,0,0,1,0,0,0,0.79000002,1.21,1.09,0.88999999,"private","private",18,381
"382",17,0,0,1,0,0,0,0,0,1.09,1.21,1.1900001,0.88999999,"private","private",19,382
"383",17,0,0,1,0,0,0,0,0,1.09,1.21,1.29,0.88999999,"private","private",20,383
"384",17,0,0,0,0,0,0,0,0,1.09,1.21,1.29,0.88999999,"private","private",21,384
"385",17,0,0,0,0,0,0,0,0,1.09,1.21,1.09,0.86000001,"nabisco","private",22,385
"386",17,0,0,1,0,0,0,0,0,1.09,1.21,0.99000001,0.83999997,"nabisco","nabisco",23,386
"387",17,0,0,1,0,0,0,1,0,0.88999999,1.21,0.99000001,0.86000001,"nabisco","nabisco",24,387
"388",17,0,1,0,0,0,0,0,0,1.09,1.21,0.99000001,0.88999999,"private","nabisco",25,388
"389",17,0,0,1,0,0,0,0,0,0.94999999,1.1900001,1.29,0.88999999,"private","private",26,389
"390",17,0,0,0,0,0,0,0,0,1.09,1.1799999,1.29,0.88999999,"private","private",27,390
"391",17,0,0,0,1,0,0,0,0,1.09,1.04,0.99000001,0.79000002,"private","private",28,391
"392",18,1,0,1,0,0,0,1,0,0.88999999,1.02,0.88999999,0.64999998,"private","private",1,392
"393",18,0,0,0,0,0,0,0,0,0.98000002,1.09,0.88999999,0.69,"private","private",2,393
"394",18,0,0,0,1,0,0,0,1,0.88999999,1.0700001,1.15,0.5,"private","private",3,394
"395",18,0,1,0,0,0,1,0,0,0.79000002,0.99000001,1.1900001,0.61000001,"keebler","private",4,395
"396",18,0,0,0,0,0,0,0,0,0.99000001,1.1900001,0.99000001,0.79000002,"private","keebler",5,396
"397",18,1,1,0,0,0,0,0,1,0.88999999,1.15,0.99000001,0.5,"private","private",6,397
"398",18,0,0,1,0,0,0,0,0,0.93000001,0.98000002,0.98000002,0.57999998,"nabisco","private",7,398
"399",18,0,0,1,0,0,0,0,0,0.97000003,1.09,1.15,0.5,"private","nabisco",8,399
"400",18,0,1,0,0,0,0,0,0,0.93000001,0.99000001,0.98000002,0.57999998,"keebler","private",9,400
"401",18,0,0,0,1,0,0,1,0,1.09,1.21,1.1900001,0.69,"private","keebler",10,401
"402",18,1,0,0,0,0,0,0,0,0.88,1.09,1.05,0.57999998,"sunshine","private",11,402
"403",18,1,0,1,0,0,0,0,0,0.88,0.98000002,1.03,0.57999998,"sunshine","sunshine",12,403
"404",18,0,1,0,0,0,1,0,0,0.97000003,0.99000001,1.25,0.60000002,"sunshine","sunshine",13,404
"405",18,0,1,0,0,0,1,0,0,0.97000003,0.99000001,1.25,0.60000002,"keebler","sunshine",14,405
"406",18,0,0,0,0,0,0,1,0,0.97000003,1.25,1.09,0.60000002,"sunshine","keebler",15,406
"407",18,0,0,0,0,0,0,1,0,0.97000003,1.09,1.09,0.64999998,"private","sunshine",16,407
"408",18,0,1,1,1,0,0,0,1,0.97000003,1.09,1.09,0.5,"private","private",17,408
"409",18,0,1,1,1,0,0,0,1,0.97000003,1.09,1.09,0.5,"private","private",18,409
"410",18,0,0,0,0,0,0,0,0,1.01,1.25,1.25,0.64999998,"private","private",19,410
"411",18,0,0,0,0,0,0,0,0,1.05,1.25,0.99000001,0.64999998,"nabisco","private",20,411
"412",18,0,0,1,1,0,0,0,1,1.05,1.25,0.99000001,0.5,"nabisco","nabisco",21,412
"413",18,0,0,1,1,0,0,0,0,1.05,1.25,0.99000001,0.64999998,"nabisco","nabisco",22,413
"414",18,0,0,1,1,0,0,0,0,1.05,1.17,1.29,0.64999998,"private","nabisco",23,414
"415",18,0,1,0,0,0,0,0,0,1.05,1.17,1.29,0.64999998,"private","private",24,415
"416",18,0,0,1,0,0,0,0,0,1.05,1.25,0.99000001,0.58999997,"nabisco","private",25,416
"417",18,0,0,1,0,0,0,0,0,1.05,1.25,0.99000001,0.58999997,"nabisco","nabisco",26,417
"418",18,0,0,0,0,0,0,0,0,0.94999999,1.21,0.99000001,0.81999999,"nabisco","nabisco",27,418
"419",18,0,0,0,0,0,0,0,0,1.05,0.99000001,1.29,0.58999997,"keebler","nabisco",28,419
"420",18,0,0,0,1,0,0,0,0,1.09,1.22,1.29,0.79000002,"private","keebler",29,420
"421",19,0,0,1,0,0,0,0,0,0.99000001,1.09,1.09,0.70999998,"nabisco","nabisco",1,421
"422",19,0,0,1,0,0,0,0,0,0.99000001,1.09,0.99000001,0.70999998,"nabisco","nabisco",2,422
"423",19,0,0,0,0,0,0,0,0,0.99000001,1.09,0.99000001,0.70999998,"nabisco","nabisco",3,423
"424",19,0,0,0,0,0,0,1,0,0.95999998,1.1900001,0.88999999,0.68000001,"nabisco","nabisco",4,424
"425",19,1,0,0,0,0,0,0,0,0.79000002,1.09,1.09,0.77999997,"nabisco","nabisco",5,425
"426",19,1,0,0,0,0,0,0,0,0.49000001,1.09,1.09,0.77999997,"nabisco","nabisco",6,426
"427",19,0,0,0,0,0,0,1,0,0.95999998,0.99000001,1.09,0.68000001,"nabisco","nabisco",7,427
"428",19,1,0,0,0,0,0,0,0,0.79000002,1.05,1.09,0.77999997,"nabisco","nabisco",8,428
"429",19,1,0,0,0,0,0,0,0,0.79000002,1.05,1.09,0.77999997,"nabisco","nabisco",9,429
"430",19,1,0,0,0,0,0,0,0,0.79000002,1.09,0.88999999,0.77999997,"nabisco","nabisco",10,430
"431",19,0,0,0,0,0,0,0,0,1.03,1.09,1.1900001,0.63999999,"nabisco","nabisco",11,431
"432",19,0,0,0,0,0,0,0,0,1.03,1.09,1.1900001,0.63999999,"nabisco","nabisco",12,432
"433",19,0,0,0,0,0,0,0,0,1.09,1.09,1.1900001,0.63999999,"nabisco","nabisco",13,433
"434",19,0,0,0,0,0,0,0,0,1.09,1.09,1.1900001,0.77999997,"nabisco","nabisco",14,434
"435",19,0,0,0,0,0,0,0,0,0.95999998,1.29,1.05,0.68000001,"nabisco","nabisco",15,435
"436",19,0,0,0,0,0,0,0,0,1.09,1.1900001,0.99000001,0.70999998,"nabisco","nabisco",16,436
"437",19,0,0,0,0,0,0,0,0,1.09,1.1900001,0.79000002,0.70999998,"nabisco","nabisco",17,437
"438",19,0,0,0,0,0,0,0,0,1.09,1.09,1.1900001,0.77999997,"nabisco","nabisco",18,438
"439",19,0,0,0,0,0,0,0,0,1.09,1.1900001,0.99000001,0.77999997,"nabisco","nabisco",19,439
"440",19,0,0,1,0,0,0,0,0,1.09,1.09,1.29,0.77999997,"nabisco","nabisco",20,440
"441",19,0,0,1,0,0,0,0,0,1.09,1.09,1.29,0.77999997,"nabisco","nabisco",21,441
"442",19,0,0,0,1,0,0,1,0,1.09,1.21,1.1900001,0.63999999,"nabisco","nabisco",22,442
"443",19,1,0,0,1,0,0,0,0,0.79000002,1.21,1.1900001,0.63999999,"nabisco","nabisco",23,443
"444",19,0,0,0,0,0,0,0,0,0.79000002,1.21,1.1900001,0.63999999,"nabisco","nabisco",24,444
"445",19,0,0,1,0,0,0,0,0,1.09,1.1900001,0.94,0.77999997,"nabisco","nabisco",25,445
"446",19,1,0,1,0,1,0,0,0,0.79000002,1.21,1.09,0.77999997,"nabisco","nabisco",26,446
"447",19,1,0,1,0,0,0,0,0,0.79000002,1.21,1.09,0.77999997,"nabisco","nabisco",27,447
"448",19,1,0,1,0,0,0,0,0,0.79000002,1.21,1.09,0.77999997,"nabisco","nabisco",28,448
"449",19,0,0,1,0,0,0,0,0,1.09,1.21,1.09,0.79000002,"nabisco","nabisco",29,449
"450",19,0,0,1,0,0,0,0,0,1.09,1.09,1.09,1.15,"private","nabisco",30,450
"451",19,0,0,1,0,0,0,0,0,1.09,1.13,1.09,0.95999998,"nabisco","private",31,451
"452",19,0,0,1,0,0,0,0,0,0.97000003,1.25,1.25,0.64999998,"nabisco","nabisco",32,452
"453",19,0,0,1,0,0,0,0,0,1.09,1.21,1.29,0.91000003,"nabisco","nabisco",33,453
"454",19,0,0,0,0,0,0,0,0,1.09,1.21,1.09,0.92000002,"nabisco","nabisco",34,454
"455",19,0,0,0,0,1,0,0,0,0.88999999,1.21,0.99000001,0.86000001,"nabisco","nabisco",35,455
"456",19,0,0,0,0,0,0,1,0,0.88999999,1.21,0.99000001,0.86000001,"nabisco","nabisco",36,456
"457",19,1,1,1,0,0,0,0,0,1.09,1.14,1.29,0.95999998,"nabisco","nabisco",37,457
"458",19,0,0,1,1,0,0,0,0,1.05,1.17,0.99000001,0.64999998,"nabisco","nabisco",38,458
"459",19,0,0,0,0,0,0,0,0,0.94999999,1.21,0.99000001,0.81999999,"nabisco","nabisco",39,459
"460",19,0,0,0,0,0,0,0,0,1.09,1.09,1.29,0.79000002,"nabisco","nabisco",40,460
"461",19,0,0,0,0,0,0,0,0,1.09,1.04,0.99000001,0.72000003,"nabisco","nabisco",41,461
"462",19,0,0,0,0,0,0,0,0,1.29,1.04,1.29,0.95999998,"nabisco","nabisco",42,462
"463",20,0,0,1,1,0,0,0,1,0.88999999,0.99000001,0.88999999,0.5,"private","private",1,463
"464",20,0,0,0,0,0,0,0,0,0.99000001,1.09,0.94999999,0.55000001,"private","private",2,464
"465",20,0,0,0,0,0,0,0,0,0.88999999,0.99000001,1.05,0.64999998,"private","private",3,465
"466",20,0,0,0,0,0,0,0,0,0.79000002,1.02,1.05,0.64999998,"private","private",4,466
"467",20,0,0,0,1,0,0,0,1,0.88999999,1.02,1.05,0.49000001,"nabisco","private",5,467
"468",20,0,0,0,1,0,0,0,1,0.88999999,1.02,1.05,0.49000001,"nabisco","nabisco",6,468
"469",20,1,1,0,0,0,1,0,0,0.88999999,0.99000001,1.15,0.64999998,"private","nabisco",7,469
"470",20,1,1,0,0,0,0,0,1,0.88999999,1.15,0.99000001,0.5,"private","private",8,470
"471",20,0,0,1,0,0,0,0,0,0.97000003,1.09,1.15,0.49000001,"private","private",9,471
"472",20,0,0,0,0,0,0,0,0,0.88,0.99000001,1.15,0.60000002,"nabisco","private",10,472
"473",20,0,0,0,1,0,0,1,1,0.97000003,1.15,1.09,0.58999997,"private","nabisco",11,473
"474",20,0,1,1,0,0,1,0,0,0.88,0.98000002,1.08,0.57999998,"private","private",12,474
"475",20,0,0,0,0,0,0,0,0,0.97000003,1.25,1.25,0.60000002,"nabisco","private",13,475
"476",20,0,1,0,0,0,0,0,0,0.93000001,1.13,1.08,0.57999998,"private","nabisco",14,476
"477",20,0,0,0,0,0,0,0,0,0.93000001,1.1900001,0.98000002,0.57999998,"private","private",15,477
"478",20,0,0,0,0,0,0,0,0,0.93000001,1.12,0.98000002,0.57999998,"private","private",16,478
"479",20,0,0,1,0,0,0,0,0,1.05,1.29,0.99000001,0.64999998,"private","private",17,479
"480",20,0,0,0,1,0,0,0,0,1.24,1.05,0.98000002,0.57999998,"private","private",18,480
"481",21,1,0,1,0,0,0,0,0,0.69,1.09,1.09,0.70999998,"nabisco","nabisco",1,481
"482",21,1,0,1,0,0,0,0,0,0.98000002,0.99000001,1.09,0.70999998,"nabisco","nabisco",2,482
"483",21,0,0,1,0,0,0,0,0,0.99000001,1.09,1.09,0.70999998,"nabisco","nabisco",3,483
"484",21,0,0,1,0,0,0,0,0,0.99000001,0.99000001,1.09,0.70999998,"nabisco","nabisco",4,484
"485",21,0,0,1,0,0,0,0,0,0.99000001,1.09,0.99000001,0.70999998,"nabisco","nabisco",5,485
"486",21,1,0,0,0,0,0,0,0,0.79000002,1.09,1.09,0.77999997,"nabisco","nabisco",6,486
"487",21,1,0,0,0,0,0,0,0,0.49000001,1.09,1.09,0.77999997,"nabisco","nabisco",7,487
"488",21,0,0,0,0,0,0,0,0,1.03,1.09,0.88999999,0.77999997,"nabisco","nabisco",8,488
"489",21,1,0,0,0,0,0,0,0,0.99000001,1.05,1.09,0.77999997,"nabisco","nabisco",9,489
"490",21,1,0,0,0,0,0,0,0,0.79000002,1.09,0.88999999,0.77999997,"nabisco","nabisco",10,490
"491",21,0,0,0,0,0,0,0,0,1.03,1.09,1.1900001,0.63999999,"nabisco","nabisco",11,491
"492",21,0,0,0,0,0,0,0,0,1.09,1.09,1.1900001,0.63999999,"nabisco","nabisco",12,492
"493",21,0,0,0,0,0,0,0,0,1.09,1.09,1.1900001,0.77999997,"nabisco","nabisco",13,493
"494",21,0,0,0,0,0,0,0,0,1.09,1.1900001,0.99000001,0.70999998,"nabisco","nabisco",14,494
"495",21,0,0,0,0,0,0,0,0,1.09,1.1900001,0.99000001,0.70999998,"nabisco","nabisco",15,495
"496",21,0,0,0,0,0,0,0,0,0.88999999,1.09,1.1900001,0.83999997,"nabisco","nabisco",16,496
"497",21,0,0,1,0,0,0,0,0,1.09,1.1900001,0.99000001,0.77999997,"nabisco","nabisco",17,497
"498",21,0,0,0,0,0,0,0,0,1.09,1.09,1.29,0.77999997,"nabisco","nabisco",18,498
"499",21,1,0,0,1,0,0,0,0,0.79000002,1.21,1.1900001,0.63999999,"nabisco","nabisco",19,499
"500",21,0,0,0,1,0,0,0,0,1.09,1.1900001,1.29,0.77999997,"keebler","nabisco",20,500
"501",21,1,0,1,0,1,0,0,0,0.79000002,1.21,1.09,0.77999997,"nabisco","keebler",21,501
"502",21,1,0,1,0,0,0,0,0,0.79000002,1.21,1.09,0.77999997,"nabisco","nabisco",22,502
"503",21,0,0,1,0,0,0,0,0,1.09,1.21,1.29,0.79000002,"nabisco","nabisco",23,503
"504",21,0,0,0,0,0,0,0,0,0.98000002,1.13,1.09,0.79000002,"nabisco","nabisco",24,504
"505",21,0,0,0,0,0,0,0,0,1.09,1.21,0.99000001,0.86000001,"nabisco","nabisco",25,505
"506",22,0,0,1,0,0,0,0,0,0.88999999,1.02,0.88999999,0.64999998,"nabisco","nabisco",1,506
"507",22,0,0,0,1,0,0,0,1,0.88999999,1.0700001,1.15,0.5,"nabisco","nabisco",2,507
"508",22,0,1,0,0,0,0,0,1,0.88999999,1.15,0.99000001,0.5,"nabisco","nabisco",3,508
"509",22,0,1,0,0,0,1,0,0,0.97000003,1.09,1.15,0.64999998,"nabisco","nabisco",4,509
"510",22,0,0,1,0,0,0,0,0,0.88,1.15,0.99000001,0.64999998,"nabisco","nabisco",5,510
"511",22,0,0,0,0,0,0,0,0,0.88,0.99000001,1.25,0.64999998,"nabisco","nabisco",6,511
"512",22,0,1,0,0,0,1,0,0,0.97000003,0.99000001,1.25,0.60000002,"nabisco","nabisco",7,512
