"x","y","elevation","forest","water"
945942,99276,677,86,0
945942,100276,687,92,0
945942,101276,687,44,0
945942,102276,682,91,0
945942,103276,669,89,0
945942,104276,670,89,0
945942,105276,667,37,0
945942,106276,665,10,0
945942,107276,666,10,0
945942,108276,703,9,0
945942,109276,758,72,0
945942,110276,832,23,0
945942,111276,900,31,0
945942,112276,1018,90,0
945942,113276,1207,53,0
945942,114276,1249,37,0
945942,115276,1173,13,0
945942,116276,997,63,0
945942,117276,1104,81,0
945942,118276,894,63,0
945942,119276,785,7,2
945942,120276,820,57,8
945942,121276,936,57,0
945942,122276,1121,52,0
945942,123276,1206,10,0
946942,85276,372,0,7
946942,86276,372,0,100
946942,87276,372,0,100
946942,88276,372,0,100
946942,89276,372,0,100
946942,90276,372,0,100
946942,91276,376,21,64
946942,92276,407,10,0
946942,93276,440,1,0
946942,94276,480,0,0
946942,95276,550,2,0
946942,96276,520,15,0
946942,97276,563,0,0
946942,98276,636,9,0
946942,99276,643,53,0
946942,100276,653,38,0
946942,101276,670,24,0
946942,102276,673,83,0
946942,103276,663,38,1
946942,104276,681,4,0
946942,105276,673,27,0
946942,106276,654,55,0
946942,107276,657,0,0
946942,108276,663,4,1
946942,109276,694,59,0
946942,110276,746,50,0
946942,111276,750,3,0
946942,112276,868,19,0
946942,113276,978,88,0
946942,114276,1214,64,0
946942,115276,1254,34,0
946942,116276,1028,90,0
946942,117276,1012,56,0
946942,118276,1058,62,0
946942,119276,750,84,2
946942,120276,804,30,0
946942,121276,974,57,0
946942,122276,1113,49,0
946942,123276,1218,17,0
947942,86276,372,0,75
947942,87276,372,0,100
947942,88276,372,0,100
947942,89276,372,0,100
947942,90276,372,0,100
947942,91276,372,0,100
947942,92276,403,6,4
947942,93276,429,5,0
947942,94276,459,13,0
947942,95276,473,26,0
947942,96276,475,5,0
947942,97276,519,0,0
947942,98276,575,16,0
947942,99276,600,4,0
947942,100276,620,0,0
947942,101276,637,13,0
947942,102276,665,93,0
947942,103276,644,14,0
947942,104276,660,1,0
947942,105276,650,1,0
947942,106276,646,71,0
947942,107276,638,21,0
947942,108276,649,0,0
947942,109276,645,7,0
947942,110276,671,57,0
947942,111276,729,64,0
947942,112276,779,34,0
947942,113276,849,20,0
947942,114276,957,74,0
947942,115276,1167,57,0
947942,116276,996,96,0
947942,117276,923,58,0
947942,118276,1112,78,0
947942,119276,828,41,0
947942,120276,750,32,3
947942,121276,925,29,0
947942,122276,1113,29,0
947942,123276,1238,33,0
948942,86276,372,0,16
948942,87276,372,0,98
948942,88276,372,0,100
948942,89276,372,0,100
948942,90276,372,0,100
948942,91276,372,0,100
948942,92276,387,1,30
948942,93276,421,0,0
948942,94276,436,11,0
948942,95276,455,20,0
948942,96276,485,1,0
948942,97276,506,5,0
948942,98276,518,3,0
948942,99276,554,2,0
948942,100276,586,0,0
948942,101276,603,0,0
948942,102276,607,14,0
948942,103276,606,1,1
948942,104276,613,3,0
948942,105276,615,38,0
948942,106276,624,55,0
948942,107276,623,64,0
948942,108276,627,0,0
948942,109276,628,0,1
948942,110276,629,12,0
948942,111276,668,73,0
948942,112276,716,84,0
948942,113276,761,36,0
948942,114276,821,47,0
948942,115276,902,72,0
948942,116276,898,72,0
948942,117276,807,63,0
948942,118276,1013,81,0
948942,119276,989,70,0
948942,120276,747,86,2
948942,121276,804,44,0
948942,122276,1072,67,0
948942,123276,1289,40,0
948942,124276,1381,21,0
948942,125276,1277,6,0
948942,128276,1143,5,0
948942,129276,1128,49,0
948942,130276,1107,17,0
948942,131276,1099,3,0
948942,142276,1143,37,0
948942,143276,1105,10,0
949942,87276,372,0,53
949942,88276,372,0,100
949942,89276,372,0,100
949942,90276,372,0,100
949942,91276,372,0,100
949942,92276,372,0,89
949942,93276,394,2,0
949942,94276,421,12,0
949942,95276,440,9,0
949942,96276,477,0,0
949942,97276,508,0,0
949942,98276,503,0,0
949942,99276,497,8,0
949942,100276,517,6,0
949942,101276,536,19,0
949942,102276,558,12,0
949942,103276,581,6,0
949942,104276,603,23,0
949942,105276,601,87,0
949942,106276,596,28,0
949942,107276,603,4,1
949942,108276,613,1,0
949942,109276,614,10,0
949942,110276,608,12,0
949942,111276,618,6,1
949942,112276,667,76,0
949942,113276,715,99,0
949942,114276,751,58,0
949942,115276,785,4,0
949942,116276,786,20,0
949942,117276,752,33,0
949942,118276,842,13,0
949942,119276,847,46,0
949942,120276,743,91,1
949942,121276,738,31,0
949942,122276,880,61,0
949942,123276,1214,66,0
949942,124276,1342,25,0
949942,125276,1346,47,0
949942,126276,1211,11,0
949942,127276,1245,8,0
949942,128276,1194,86,0
949942,129276,1119,38,0
949942,130276,1097,1,0
949942,131276,1092,2,0
949942,132276,1105,61,0
949942,133276,1136,18,0
949942,140276,1094,7,0
949942,141276,1162,30,0
949942,142276,1194,79,0
949942,143276,1103,31,1
949942,144276,1134,1,0
950942,87276,372,0,4
950942,88276,372,0,87
950942,89276,372,0,100
950942,90276,372,0,100
950942,91276,372,0,100
950942,92276,372,0,100
950942,93276,372,0,96
950942,94276,390,6,20
950942,95276,408,24,0
950942,96276,434,0,0
950942,97276,457,1,0
950942,98276,487,9,0
950942,99276,516,4,0
950942,100276,512,15,0
950942,101276,528,0,0
950942,102276,546,5,0
950942,103276,559,4,0
950942,104276,567,0,0
950942,105276,584,4,0
950942,106276,581,0,0
950942,107276,575,7,1
950942,108276,586,10,0
950942,109276,584,39,0
950942,110276,599,9,0
950942,111276,602,18,0
950942,112276,612,19,0
950942,113276,654,92,0
950942,114276,703,91,0
950942,115276,720,25,0
950942,116276,705,31,0
950942,117276,746,85,0
950942,118276,758,37,0
950942,119276,755,46,0
950942,120276,679,64,0
950942,121276,689,15,1
950942,122276,798,10,0
950942,123276,1019,89,0
950942,124276,1295,49,0
950942,125276,1448,26,0
950942,126276,1283,44,0
950942,127276,1275,65,0
950942,128276,1261,68,0
950942,129276,1171,63,0
950942,130276,1097,0,0
950942,131276,1081,0,0
950942,132276,1097,19,1
950942,133276,1110,55,0
950942,134276,1072,22,0
950942,135276,1075,22,0
950942,136276,1144,33,0
950942,137276,1191,27,0
950942,138276,1196,7,0
950942,139276,932,11,0
950942,140276,985,33,0
950942,141276,1148,42,0
950942,142276,1182,47,0
950942,143276,1173,26,0
950942,144276,1132,20,0
950942,145276,1127,1,0
951942,88276,372,0,31
951942,89276,372,0,100
951942,90276,372,0,100
951942,91276,372,0,100
951942,92276,372,0,100
951942,93276,372,0,100
951942,94276,372,11,61
951942,95276,393,1,10
951942,96276,416,0,0
951942,97276,433,15,0
951942,98276,477,23,0
951942,99276,513,6,0
951942,100276,520,0,0
951942,101276,501,2,0
951942,102276,507,4,0
951942,103276,542,0,0
951942,104276,548,7,0
951942,105276,548,19,0
951942,106276,574,0,0
951942,107276,592,2,0
951942,108276,562,23,0
951942,109276,549,9,2
951942,110276,539,4,0
951942,111276,580,7,0
951942,112276,576,14,0
951942,113276,613,62,0
951942,114276,635,96,0
951942,115276,666,88,0
951942,116276,649,37,0
951942,117276,651,44,0
951942,118276,647,27,0
951942,119276,669,11,0
951942,120276,639,78,1
951942,121276,701,37,0
951942,122276,735,1,0
951942,123276,773,63,0
951942,124276,1091,62,0
951942,125276,1334,58,0
951942,126276,1350,39,0
951942,127276,1328,40,0
951942,128276,1296,48,0
951942,129276,1240,37,0
951942,130276,1104,30,0
951942,131276,1086,3,0
951942,132276,1082,15,2
951942,133276,1112,31,0
951942,134276,1064,17,0
951942,135276,1068,23,0
951942,136276,1121,26,0
951942,137276,1167,70,0
951942,138276,1194,30,0
951942,139276,1030,36,0
951942,140276,935,3,0
951942,141276,1104,62,0
951942,142276,1159,81,0
951942,143276,1158,79,0
951942,144276,1187,54,0
951942,145276,1140,36,0
951942,146276,1141,12,0
952942,89276,372,0,69
952942,90276,372,0,100
952942,91276,372,0,100
952942,92276,372,0,100
952942,93276,372,0,100
952942,94276,372,0,100
952942,95276,372,0,78
952942,96276,382,4,3
952942,97276,424,0,0
952942,98276,478,1,0
952942,99276,490,2,0
952942,100276,511,0,0
952942,101276,513,5,0
952942,102276,490,9,0
952942,103276,450,6,0
952942,104276,522,25,0
952942,105276,545,10,0
952942,106276,573,0,0
952942,107276,594,19,0
952942,108276,595,65,1
952942,109276,594,60,0
952942,110276,576,27,0
952942,111276,547,45,0
952942,112276,541,37,1
952942,113276,578,56,0
952942,114276,591,98,0
952942,115276,615,50,0
952942,116276,624,5,0
952942,117276,623,15,0
952942,118276,621,38,0
952942,119276,650,60,0
952942,120276,603,99,1
952942,121276,632,87,0
952942,122276,640,45,0
952942,123276,652,10,0
952942,124276,738,97,0
952942,125276,902,100,0
952942,126276,1191,89,0
952942,127276,1250,33,0
952942,128276,1374,78,0
952942,129276,1163,79,0
952942,130276,1166,40,0
952942,131276,1150,46,0
952942,132276,1067,34,0
952942,133276,1128,37,0
952942,134276,1110,44,0
952942,135276,1050,13,0
952942,136276,1084,48,0
952942,137276,1156,29,0
952942,138276,1199,34,0
952942,139276,1148,54,0
952942,140276,938,0,0
952942,141276,990,26,0
952942,142276,1177,98,0
952942,143276,1150,47,0
952942,144276,1166,66,0
952942,145276,1212,69,0
952942,146276,1186,63,0
952942,147276,1166,10,0
953942,89276,372,0,13
953942,90276,372,0,96
953942,91276,372,0,100
953942,92276,372,0,100
953942,93276,372,0,100
953942,94276,372,0,100
953942,95276,372,0,100
953942,96276,372,0,87
953942,97276,389,1,3
953942,98276,447,7,0
953942,99276,462,3,0
953942,100276,461,4,0
953942,101276,464,4,0
953942,102276,472,6,0
953942,103276,467,13,0
953942,104276,499,0,0
953942,105276,537,4,0
953942,106276,551,1,0
953942,107276,573,0,0
953942,108276,575,3,0
953942,109276,574,0,0
953942,110276,562,7,0
953942,111276,524,16,0
953942,112276,496,22,3
953942,113276,532,44,0
953942,114276,550,36,0
953942,115276,555,21,0
953942,116276,567,32,0
953942,117276,571,1,0
953942,118276,558,8,0
953942,119276,552,11,0
953942,120276,563,86,1
953942,121276,602,57,0
953942,122276,605,46,0
953942,123276,601,7,0
953942,124276,616,57,0
953942,125276,669,63,0
953942,126276,780,90,0
953942,127276,1015,89,0
953942,128276,1129,90,0
953942,129276,1122,57,0
953942,130276,1049,4,0
953942,131276,1118,11,0
953942,132276,1197,35,0
953942,133276,1126,69,0
953942,134276,1133,54,0
953942,135276,1078,13,0
953942,136276,1022,12,0
953942,137276,1118,66,0
953942,138276,1202,25,0
953942,139276,1186,49,0
953942,140276,949,21,0
953942,141276,978,0,0
953942,142276,1075,74,0
953942,143276,1155,69,0
953942,144276,1091,37,0
953942,145276,1156,80,0
953942,146276,1195,100,0
953942,147276,1133,39,0
954942,90276,372,0,56
954942,91276,372,0,100
954942,92276,372,0,100
954942,93276,372,0,100
954942,94276,372,0,100
954942,95276,372,0,100
954942,96276,372,0,98
954942,97276,385,2,5
954942,98276,433,9,0
954942,99276,441,11,1
954942,100276,464,1,0
954942,101276,455,28,0
954942,102276,453,11,0
954942,103276,450,29,0
954942,104276,475,7,0
954942,105276,504,8,0
954942,106276,519,30,0
954942,107276,466,26,0
954942,108276,462,24,2
954942,109276,526,2,0
954942,110276,539,15,0
954942,111276,491,1,0
954942,112276,460,1,0
954942,113276,495,9,1
954942,114276,508,2,0
954942,115276,516,40,0
954942,116276,541,0,0
954942,117276,561,0,0
954942,118276,562,8,0
954942,119276,534,1,0
954942,120276,508,18,2
954942,121276,530,17,0
954942,122276,562,43,0
954942,123276,559,17,0
954942,124276,604,3,0
954942,125276,611,15,0
954942,126276,614,7,1
954942,127276,706,57,0
954942,128276,908,89,0
954942,129276,1217,59,0
954942,130276,1016,12,0
954942,131276,1169,43,0
954942,132276,1351,40,0
954942,133276,1266,66,0
954942,134276,1078,87,2
954942,135276,1019,69,0
954942,136276,993,64,0
954942,137276,1051,27,0
954942,138276,1165,26,0
954942,139276,1215,24,0
954942,140276,968,46,0
954942,141276,985,0,0
954942,142276,1044,36,0
954942,143276,1162,100,0
954942,144276,1068,30,0
954942,145276,1079,48,0
954942,146276,1120,99,0
954942,147276,1136,32,0
955942,90276,372,0,59
955942,91276,372,0,100
955942,92276,372,0,100
955942,93276,372,0,100
955942,94276,372,0,100
955942,95276,372,0,100
955942,96276,375,1,44
955942,97276,409,0,0
955942,98276,401,1,0
955942,99276,455,2,0
955942,100276,454,18,0
955942,101276,410,75,2
955942,102276,410,75,1
955942,103276,419,26,1
955942,104276,425,13,4
955942,105276,432,23,0
955942,106276,439,13,1
955942,107276,476,1,0
955942,108276,492,17,0
955942,109276,442,1,2
955942,110276,487,6,0
955942,111276,467,3,0
955942,112276,530,21,0
955942,113276,483,12,0
955942,114276,467,0,0
955942,115276,472,3,1
955942,116276,471,8,0
955942,117276,512,5,0
955942,118276,536,7,0
955942,119276,508,1,3
955942,120276,473,3,5
955942,121276,495,0,0
955942,122276,502,0,0
955942,123276,504,0,0
955942,124276,582,0,0
955942,125276,607,1,0
955942,126276,622,6,2
955942,127276,623,19,0
955942,128276,925,86,0
955942,129276,1142,74,0
955942,130276,946,65,0
955942,131276,1147,57,0
955942,132276,1385,47,0
955942,133276,1451,23,0
955942,134276,1224,69,0
955942,135276,1291,99,0
955942,136276,954,86,0
955942,137276,925,74,0
955942,138276,1111,52,0
955942,139276,1188,13,0
955942,140276,986,61,0
955942,141276,1013,1,0
955942,142276,1069,27,0
955942,143276,1159,64,0
955942,144276,1132,72,0
955942,145276,1046,1,0
955942,146276,1062,46,0
955942,147276,1090,61,0
956942,90276,372,0,60
956942,91276,372,0,100
956942,92276,372,0,100
956942,93276,372,0,100
956942,94276,372,0,100
956942,95276,372,0,100
956942,96276,381,14,19
956942,97276,390,14,1
956942,98276,390,18,0
956942,99276,416,8,2
956942,100276,402,32,2
956942,101276,435,23,0
956942,102276,462,11,0
956942,103276,469,0,0
956942,104276,475,0,0
956942,105276,482,12,0
956942,106276,508,0,0
956942,107276,504,0,0
956942,108276,492,4,0
956942,109276,498,9,0
956942,110276,446,22,5
956942,111276,447,3,2
956942,112276,490,44,0
956942,113276,457,42,0
956942,114276,445,1,1
956942,115276,441,3,1
956942,116276,439,0,1
956942,117276,439,1,2
956942,118276,440,2,3
956942,119276,441,0,0
956942,120276,441,0,2
956942,121276,439,1,0
956942,122276,459,0,0
956942,123276,487,8,0
956942,124276,497,33,0
956942,125276,554,4,0
956942,126276,578,29,0
956942,127276,611,27,0
956942,128276,609,36,0
956942,129276,744,85,0
956942,130276,974,75,0
956942,131276,1130,44,0
956942,132276,1295,74,0
956942,133276,1445,41,0
956942,134276,1500,42,0
956942,135276,1359,48,0
956942,136276,1298,66,0
956942,137276,921,80,1
956942,138276,904,68,0
956942,139276,1148,41,0
956942,140276,1037,52,0
956942,141276,1018,24,0
956942,142276,1083,34,0
956942,143276,1144,70,0
956942,144276,1181,76,0
956942,145276,1079,20,0
956942,146276,1048,1,0
956942,147276,1055,32,0
956942,148276,1134,3,0
957942,90276,372,0,60
957942,91276,372,0,100
957942,92276,372,0,100
957942,93276,372,0,100
957942,94276,372,0,100
957942,95276,372,0,100
957942,96276,386,0,24
957942,97276,406,0,0
957942,98276,412,3,0
957942,99276,405,19,0
957942,100276,414,3,0
957942,101276,473,1,0
957942,102276,490,0,0
957942,103276,501,13,0
957942,104276,524,18,0
957942,105276,531,0,1
957942,106276,529,0,1
957942,107276,525,0,0
957942,108276,519,6,0
957942,109276,549,3,0
957942,110276,566,24,0
957942,111276,532,65,0
957942,112276,466,40,0
957942,113276,489,75,0
957942,114276,444,3,0
957942,115276,440,3,4
957942,116276,440,3,0
957942,117276,441,0,1
957942,118276,440,0,3
957942,119276,440,1,9
957942,120276,440,0,9
957942,121276,438,0,4
957942,122276,436,1,2
957942,123276,447,7,0
957942,124276,479,26,0
957942,125276,513,9,0
957942,126276,545,59,0
957942,127276,557,35,0
957942,128276,575,10,0
957942,129276,593,14,0
957942,130276,819,79,0
957942,131276,1088,4,0
957942,132276,1202,7,0
957942,133276,1310,86,0
957942,134276,1416,67,0
957942,135276,1447,49,0
957942,136276,1344,19,0
957942,137276,1069,70,0
957942,138276,787,27,2
957942,139276,1029,80,0
957942,140276,883,66,0
957942,141276,1035,68,3
957942,142276,1092,5,0
957942,143276,1139,74,0
957942,144276,1206,82,0
957942,145276,1178,69,0
957942,146276,1047,6,0
957942,147276,1051,2,0
957942,148276,1116,25,0
958942,90276,372,0,64
958942,91276,372,0,100
958942,92276,372,0,100
958942,93276,372,0,100
958942,94276,372,0,100
958942,95276,350,0,100
958942,96276,372,1,79
958942,97276,394,4,2
958942,98276,400,3,0
958942,99276,413,16,0
958942,100276,424,3,0
958942,101276,453,22,0
958942,102276,499,20,0
958942,103276,541,43,0
958942,104276,579,52,0
958942,105276,601,0,0
958942,106276,599,2,0
958942,107276,599,28,0
958942,108276,574,29,0
958942,109276,570,3,0
958942,110276,579,0,0
958942,111276,550,4,0
958942,112276,595,63,0
958942,113276,569,58,0
958942,114276,542,1,0
958942,115276,491,0,0
958942,116276,463,3,0
958942,117276,448,0,3
958942,118276,445,0,0
958942,119276,440,4,5
958942,120276,437,0,3
958942,121276,438,2,3
958942,122276,435,0,2
958942,123276,435,0,0
958942,124276,440,0,1
958942,125276,451,5,0
958942,126276,530,2,0
958942,127276,550,12,0
958942,128276,529,33,0
958942,129276,566,56,0
958942,130276,567,59,0
958942,131276,860,77,0
958942,132276,1163,23,0
958942,133276,1207,24,0
958942,134276,1277,57,0
958942,135276,1450,22,0
958942,136276,1338,15,0
958942,137276,1160,81,0
958942,138276,780,36,1
958942,139276,900,67,0
958942,140276,793,38,2
958942,141276,899,60,0
958942,142276,1117,18,0
958942,143276,1150,42,0
958942,144276,1195,84,0
958942,145276,1200,45,0
958942,146276,1078,25,9
958942,147276,1047,0,4
958942,148276,1103,32,0
959942,90276,372,0,70
959942,91276,372,0,100
959942,92276,372,0,100
959942,93276,372,0,100
959942,94276,372,0,100
959942,95276,372,0,100
959942,96276,372,0,100
959942,97276,376,6,26
959942,98276,411,7,0
959942,99276,429,0,0
959942,100276,456,5,0
959942,101276,498,27,0
959942,102276,539,37,0
959942,103276,563,53,0
959942,104276,579,46,0
959942,105276,591,25,1
959942,106276,593,5,0
959942,107276,605,36,0
959942,108276,603,16,1
959942,109276,589,3,0
959942,110276,580,10,0
959942,111276,581,2,0
959942,112276,589,31,0
959942,113276,584,42,0
959942,114276,575,28,0
959942,115276,533,65,1
959942,116276,505,58,0
959942,117276,504,3,0
959942,118276,476,7,0
959942,119276,474,3,0
959942,120276,448,7,0
959942,121276,435,6,0
959942,122276,436,1,3
959942,123276,435,0,1
959942,124276,441,0,2
959942,125276,456,25,0
959942,126276,454,14,1
959942,127276,485,1,0
959942,128276,525,59,0
959942,129276,562,15,0
959942,130276,582,1,0
959942,131276,567,27,0
959942,132276,951,82,0
959942,133276,1196,35,0
959942,134276,1193,28,0
959942,135276,1345,44,0
959942,136276,1419,38,0
959942,137276,1321,54,0
959942,138276,912,67,1
959942,139276,754,7,3
959942,140276,784,46,0
959942,141276,1070,42,0
959942,142276,1145,8,0
959942,143276,1147,23,0
959942,144276,1174,75,0
959942,145276,1198,62,0
959942,146276,1118,55,1
959942,147276,1044,6,26
959942,148276,1078,41,0
959942,149276,1230,13,0
960942,90276,372,0,70
960942,91276,372,0,100
960942,92276,372,0,100
960942,93276,372,0,100
960942,94276,372,0,100
960942,95276,372,0,100
960942,96276,372,0,84
960942,97276,386,0,8
960942,98276,430,2,0
960942,99276,469,1,0
960942,100276,510,8,0
960942,101276,553,5,0
960942,102276,575,25,0
960942,103276,577,62,0
960942,104276,594,2,0
960942,105276,594,1,0
960942,106276,594,4,0
960942,107276,598,69,0
960942,108276,597,0,0
960942,109276,592,5,0
960942,110276,588,9,1
960942,111276,597,2,0
960942,112276,600,1,0
960942,113276,607,0,0
960942,114276,604,13,0
960942,115276,592,21,0
960942,116276,579,69,0
960942,117276,548,14,0
960942,118276,531,4,0
960942,119276,547,2,0
960942,120276,568,9,0
960942,121276,511,33,0
960942,122276,435,4,3
960942,123276,435,0,6
960942,124276,435,0,1
960942,125276,525,12,0
960942,126276,512,27,0
960942,127276,456,2,0
960942,128276,489,48,0
960942,129276,554,13,0
960942,130276,598,21,0
960942,131276,559,41,0
960942,132276,668,68,0
960942,133276,1146,57,0
960942,134276,1211,31,0
960942,135276,1206,36,0
960942,136276,1365,96,0
960942,137276,1330,57,0
960942,138276,1042,55,0
960942,139276,810,31,0
960942,140276,740,2,5
960942,141276,840,43,0
960942,142276,1090,39,0
960942,143276,1135,39,0
960942,144276,1128,55,0
960942,145276,1146,84,0
960942,146276,1141,75,0
960942,147276,1096,38,3
960942,148276,1046,9,0
960942,149276,1177,61,0
961942,90276,372,0,70
961942,91276,372,0,100
961942,92276,372,0,100
961942,93276,372,0,100
961942,94276,372,0,100
961942,95276,372,0,100
961942,96276,372,0,48
961942,97276,429,0,0
961942,98276,468,1,0
961942,99276,530,8,0
